EVTDESC_SOH_12201;As I was carrying out my most recent experiments with Blue Vitriol I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12201;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12202;Today the potion I was brewing in my kettle unexpectedly exploded, sending the Blue Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12202;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12203;As I was carrying out my most recent experiments with Green Vitriol I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12203;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12204;Today the potion I was brewing in my kettle unexpectedly exploded, sending the Green Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12204;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12205;As I was carrying out my most recent experiments with Red Vitriol I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12205;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12206;Today the potion I was brewing in my kettle unexpectedly exploded, sending the Red Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12206;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12207;As I was carrying out my most recent experiments with White Vitriol I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12207;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12208;Today the potion I was brewing in my kettle unexpectedly exploded, sending the White Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12208;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12209;As I was carrying preparing my latest Blue Vitriol-rich potion I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12209;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12210;Today the potion I was brewing in my kettle unexpectedly exploded, sending the Blue Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12210;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12211;As I was carrying preparing my latest Green Vitriol-rich potion I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12211;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12212;Today the potion I was brewing in my kettle unexpectedly exploded, sending the Green Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12212;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12213;As I was carrying preparing my latest Red Vitriol-rich potion I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12213;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12214;Today the potion I was brewing in my kettle unexpectedly exploded, sending the Red Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12214;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12215;As I was carrying preparing my latest White Vitriol-rich potion I felt something get in one of my eyes and decided to scratch it. Whatever initially was in my eye quickly became the least of my worries.;;;;;;;;;;;;;x
EVTOPTA_SOH_12215;My eye!;;;;;;;;;;;;;x
EVTDESC_SOH_12216;Today the potion I was brewing in my kettle unexpectedly exploded, sending the White Vitriol-rich liquid inside flying in all directions. I got some on my skin, and the result was anything but pretty.;;;;;;;;;;;;;x
EVTOPTA_SOH_12216;My face!;;;;;;;;;;;;;x
EVTDESC_SOH_12219;Despite going to bed at a very reasonable time every night for the past while I find myself getting very sleepy at various points during the day. I am not quite sure what might have caused it.;;;;;;;;;;;;;x
