#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### Empire of Korea
e_korea;Korea;Corée;Korea;;Corea;;;;;;;;;x
e_korea_adj;Korean;Coréen;Koreanisch;;Coreano;;;;;;;;;x
### Kingdom of Goryeo
k_goryeo;Goryeo;Goryeo;Goryeo;;Goryeo;;;;;;;;;x
## Duchy of Bukgye
d_bukgye;Bukgye;;;;;;;;;;;;;x
# County of Guseong
c_guseong;Guseong;;;;;;;;;;;;;x
b_guseong;Guseong;;;;;;;;;;;;;x
b_bagjak;Bagjak;;;;;;;;;;;;;x
b_seonju;Sseonju;;;;;;;;;;;;;x
b_jeongju;Jeongju;;;;;;;;;;;;;x
b_boju;Boju;;;;;;;;;;;;;x
b_gaeju;Gaeju;;;;;;;;;;;;;x
b_chongju;Chongju;;;;;;;;;;;;;x
# County of Jongju
c_jongju;Jongju;;;;;;;;;;;;;x
b_jongju;Jongju;;;;;;;;;;;;;x
b_jongju_ryongchon;Ryongchon;;;;;;;;;;;;;x
b_jongju_cholsan;Cholsan;;;;;;;;;;;;;x
b_kaechon;Kaechon;;;;;;;;;;;;;x
b_jongju_sonchon;Sonchon;;;;;;;;;;;;;x
b_jongju_niju;Niju;;;;;;;;;;;;;x
b_jongju_changsong;Changsong;;;;;;;;;;;;;x
# County of Pyeongyang
c_pyeongyang;Pyeongyang;;;;;;;;;;;;;x
b_pyeongyang;Pyeongyang;;;;;;;;;;;;;x
b_pyeongyang_jungsan;Jungsan;;;;;;;;;;;;;x
b_pyeongyang_shunchon;Shunchon;;;;;;;;;;;;;x
b_pyeongyang_tokchon;Tokchon;;;;;;;;;;;;;x
b_pyeongyang_songchon;Songchon;;;;;;;;;;;;;x
b_pyeongyang_unsan;Unsan;;;;;;;;;;;;;x
b_pyeongyang_ryonggang;Ryonggang;;;;;;;;;;;;;x
## Duchy of Seohae
d_seohae;Seohae;;;;;;;;;;;;;x
# County of Haeju
c_haeju;Haeju;;;;;;;;;;;;;x
b_haeju;Haeju;;;;;;;;;;;;;x
b_byeokseong;Byeokseong;;;;;;;;;;;;;x
b_gangryeong;Gangryeong;;;;;;;;;;;;;x
b_ongjin;Ongjin;;;;;;;;;;;;;x
b_jangyeon;Jangyeon;;;;;;;;;;;;;x
b_yongyeon;Yongyeon;;;;;;;;;;;;;x
b_taetan;Taetan;;;;;;;;;;;;;x
# County of Gaeseong
c_gaeseong;Gaeseong;;;;;;;;;;;;;x
b_gaeseong;Gaeseong;;;;;;;;;;;;;x
b_anhwasa;Anhwasa;;;;;;;;;;;;;x
b_changpung;Changpung;;;;;;;;;;;;;x
b_yonan;Yonan;;;;;;;;;;;;;x
b_kumchon;Kumchon;;;;;;;;;;;;;x
b_paechon;Paechon;;;;;;;;;;;;;x
b_kaepung;Kaepung;;;;;;;;;;;;;x
# County of Hwangju
c_hwangju;Hwangju;;;;;;;;;;;;;x
b_hwangju;Hwangju;;;;;;;;;;;;;x
b_gangdong;Gangdong;;;;;;;;;;;;;x
b_heukgyo;Heukgyo;;;;;;;;;;;;;x
b_chunghwa;Chunghwa;;;;;;;;;;;;;x
b_songnim;Songnim;;;;;;;;;;;;;x
b_sangwon;Sangwon;;;;;;;;;;;;;x
b_songchon;Songchon;;;;;;;;;;;;;x
# County of Sariwon
c_sariwon;Sariwon;;;;;;;;;;;;;x
b_sariwon;Sariwon;;;;;;;;;;;;;x
b_bongsan;Bongsan;;;;;;;;;;;;;x
b_ayang;Ayang;;;;;;;;;;;;;x
b_sinmak;Sinmak;;;;;;;;;;;;;x
b_pyongsan;Pyongsan;;;;;;;;;;;;;x
b_singye2;Singye;;;;;;;;;;;;;x
b_sohung;Sohung;;;;;;;;;;;;;x
# County of Yangju
c_yangju;Yangju;;;;;;;;;;;;;x
b_yangju;Yangju;;;;;;;;;;;;;x
b_paju;Paju;;;;;;;;;;;;;x
b_pocheon;Pocheon;;;;;;;;;;;;;x
b_yanggu;Yanggu;;;;;;;;;;;;;x
b_dongducheon;Dongducheon;;;;;;;;;;;;;x
b_yeoncheon;Yeoncheon;;;;;;;;;;;;;x
b_cheorwon;Cheorwon;;;;;;;;;;;;;x
## Duchy of Gyeonggi
d_gyeonggi;Gyeonggi;;;;;;;;;;;;;x
# Conty of Ganghwa
c_ganghwa;Ganghwa;;;;;;;;;;;;;x
b_ganghwa;Ganghwa;;;;;;;;;;;;;x
b_gimpo;Gimpo;;;;;;;;;;;;;x
b_seongmodo;Seongmodo;;;;;;;;;;;;;x
b_seogeom;Seogeom;;;;;;;;;;;;;x
b_boreumdo;Boreumdo;;;;;;;;;;;;;x
b_achado;Achado;;;;;;;;;;;;;x
b_naega_myeon;Naega-myeon;;;;;;;;;;;;;x
# County of Hanseong
c_hanseong;Hanseong;;;;;;;;;;;;;x
b_sungnyemun;Sungnyemun;;;;;;;;;;;;;x
b_hanseong;Hanseong;;;;;;;;;;;;;x
b_changdeokgung;Changdeokgung;;;;;;;;;;;;;x
b_jongmyo;Jongmyo;;;;;;;;;;;;;x
b_cheongwadae;Cheongwadae;;;;;;;;;;;;;x
b_hyangwonjeong;Hyangwonjeong;;;;;;;;;;;;;x
b_gyeongbokgung;Gyeongbokgung;;;;;;;;;;;;;x
# County of Hwaseong
c_hwaseong;Hwaseong;;;;;;;;;;;;;x
b_ansan;Ansan;;;;;;;;;;;;;x
b_hwaseong;Hwaseong;;;;;;;;;;;;;x
b_anyang;Anyang;;;;;;;;;;;;;x
b_siheung;Siheung;;;;;;;;;;;;;x
b_gunpo;Gunpo;;;;;;;;;;;;;x
b_mado_myeon;Mado-myeon;;;;;;;;;;;;;x
b_songsan_myeon;Songsan-myeon;;;;;;;;;;;;;x
# County of Chunju
c_chunju;Chunju;;;;;;;;;;;;;x
b_chuncheon;Chuncheon;;;;;;;;;;;;;x
b_hanam;Hanam;;;;;;;;;;;;;x
b_hongcheon;Hongcheon;;;;;;;;;;;;;x
b_gaopyeong;Gaopyeong;;;;;;;;;;;;;x
