#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
world_nepal;Nepal;;;;;;;;;;;;;x
world_india_kashmir;Kashmir;;;;;;;;;;;;;x
world_japan_north;Northern Japan;;;;;;;;;;;;;x
world_japan_south;Southern Japan;;;;;;;;;;;;;x
world_japan_islands;Ryukyu Islands;;;;;;;;;;;;;x
world_japan;Japan;;;;;;;;;;;;;x
world_indonesia;Indonesia;;;;;;;;;;;;;x
world_philippines;Tagalog;;;;;;;;;;;;;x
world_oceania;Austronesia;;;;;;;;;;;;;x
world_taiwan;Taiwan;;;;;;;;;;;;;x
world_canton;Canton;;;;;;;;;;;;;x
world_chinese_coast;Chinese Coast;;;;;;;;;;;;;x
world_chinese_capital;Northern China;;;;;;;;;;;;;x
world_chinese_west;Western China;;;;;;;;;;;;;x
world_tibet;Tibet;;;;;;;;;;;;;x
world_china;China;;;;;;;;;;;;;x
world_korea;Korea;;;;;;;;;;;;;x
world_far_east;Far East Asia;;;;;;;;;;;;;x
world_vietnam;Vietnam;;;;;;;;;;;;;x
world_burma;Burma;;;;;;;;;;;;;x
world_khmer;Khmer;;;;;;;;;;;;;x
world_indochina;Indochina;;;;;;;;;;;;;x
world_south_east_asia;South East Asia;;;;;;;;;;;;;x
world_siberia;Siberia;;;;;;;;;;;;;x
world_mongolia;Mongolia;;;;;;;;;;;;;x
world_manchuria;Manchuria;;;;;;;;;;;;;x
world_far_north;Far North Asia;;;;;;;;;;;;;x
world_east_asia;East Asia;;;;;;;;;;;;;x
region_sakhalin;Sakhalin;;;;;;;;;;;;;x
region_kur;Kur;;;;;;;;;;;;;x
region_kamchatka;Kamchatka;;;;;;;;;;;;;x
region_hokkaido;Hokkaido;;;;;;;;;;;;;x
region_tsushima;Tsushima;;;;;;;;;;;;;x
region_goto;Goto;;;;;;;;;;;;;x
region_jeju;Jeju;;;;;;;;;;;;;x
region_tane;Tane;;;;;;;;;;;;;x
region_ryukyuislands;Ryukyu;;;;;;;;;;;;;x
region_yaeyama;Yaeyama;;;;;;;;;;;;;x
region_penghu;Penghu;;;;;;;;;;;;;x
region_taiwan;Taiwan;;;;;;;;;;;;;x
region_kyushu;Kyushu;;;;;;;;;;;;;x
region_shikoko;Shikoko;;;;;;;;;;;;;x
region_honshu;Honshu;;;;;;;;;;;;;x
region_oki;Oki;;;;;;;;;;;;;x
region_sado;Sado;;;;;;;;;;;;;x
region_luzon;Luzon;;;;;;;;;;;;;x
region_samar;Samar;;;;;;;;;;;;;x
region_leyte;Leyte;;;;;;;;;;;;;x
region_madjaas;Madjaas;;;;;;;;;;;;;x
region_cebuano;Cebuano;;;;;;;;;;;;;x
region_mindanao;Mindanao;;;;;;;;;;;;;x
region_borneo;Borneo;;;;;;;;;;;;;x
region_sulawesi;Sulawesi;;;;;;;;;;;;;x
region_java;Java;;;;;;;;;;;;;x
region_bali;Bali;;;;;;;;;;;;;x
region_lombok;Lombok;;;;;;;;;;;;;x
region_sumbawa;Sumbawa;;;;;;;;;;;;;x
region_sumatra;Sumatra;;;;;;;;;;;;;x
region_andaman;Andamans;;;;;;;;;;;;;x
