#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
e_pacific_rim;Empire of the Pacific Rim;;;;;;;;;;;;;x # Name will probably change

# TAIWAN KINGDOM START###########################################
k_taiwan;Taiwan;Taïwan;Taiwan;;Taiwán;;;;;;;;;x

# DUCHIES OF TAIWAN START########################################
d_tainan;Tainan;Tainan;Tainan;;Tainan;;;;;;;;;x
d_taipeh;Taipeh;Taipeh;Taipeh;;Taipeh;;;;;;;;;x
# DUCHIES OF TAIWAN END##########################################

# COUNTIES/PROVINCES OF TAIWAN START#############################
c_changua;Changu;Changua;Changua;;changua;;;;;;;;;x
c_haian;Hai'an;Hai'an;Hai'an;;Hai'an;;;;;;;;;x
c_penghu;Penghu;Penghu;Tainan;;Penghu;;;;;;;;;x
c_taichung;Taichung;Taichung; Taichung;;Taichung;;;;;;;;;x
c_tainan;Tainan;Baronnie de Tainan; Tainan;;Tainan;;;;;;;;;x
c_taitung;Taitung;Taitung; Taitung;;Taitung;;;;;;;;;x
c_taipei;Taipei;Taipei; Taipei;;Taipei;;;;;;;;;x
# COUNTIES/PROVINCES OF TAIWAN END###############################

# HOLDINGS OF TAIWAN START#################################### #1
b_taichung;Taichung;Taichung; Taichung;;Taichung;;;;;;;;;x
b_taiping;Taiping;Taiping; Taiping;;Taiping;;;;;;;;;x
b_thai_li;Thai Li;Thai Li; Thai Li;;Thai Li;;;;;;;;;x
b_wu_feng;Wu'feng;Wu'feng; Wu'feng;;Wu'feng;;;;;;;;;x
b_fengyuan;Fengyuan;Fengyuan; Fengyuan;;Fengyuan;;;;;;;;;x
b_shigang;Shigang;Shigang; Shigang;;Shigang;;;;;;;;;x
b_houli;Houli;Houli; Houli;;Houli;;;;;;;;;x
################################################################ #2
b_taipei;Taipei;Taipei; Taipei;;Taipei;;;;;;;;;x
b_beitou;Beitou;Beitou; Beitou;;Beitou;;;;;;;;;x
b_da_tong;Datong;Datong; Datong;;Datong;;;;;;;;;x
b_nangang;Nangang;Nangang; Nangang;;Nangang;;;;;;;;;x
b_neihu;Neihu;Neihu; Neihu;;Neihu;;;;;;;;;x
b_shilin;Shilin;Shilin; Shilin;;Shilin;;;;;;;;;x
b_songshan;Songshan;Songshan; Songshan;;Songshan;;;;;;;;;x
################################################################ #3
b_changua;Changua;Changua; Changua;;Changua;;;;;;;;;x
b_beidou;Beidou;Beidou; Beidou;;Beidou;;;;;;;;;x
b_hemei;Hemei;Hemei; Hemei;;Hemei;;;;;;;;;x
b_lukang;Lukang;Lukang; Lukang;;Lukang;;;;;;;;;x
b_dacun;Dacun;Dacun; Dacun;;Dacun;;;;;;;;;x
b_pitou;Pitou;Pitou; Pitou;;Pitou;;;;;;;;;x
b_xizhou;Xizhou;Xizhou; Xizhou;;Xizhou;;;;;;;;;x
################################################################ #4
b_huxi;Huxi;Huxi; Huxi;;Huxi;;;;;;;;;x
b_magong;Magong;Magong; Magong;;Magong;;;;;;;;;x
b_baisha;Baisha;Baisha; Baisha;;Baisha;;;;;;;;;x
b_xiyu;Xiyu;Xiyu; Xiyu;;Xiyu;;;;;;;;;x
b_wang_an;Wang'an;Wang'an; Wang'an;;Wang'an;;;;;;;;;x
b_qimei;Qimei;Qimei; Qimei;;Qimei;;;;;;;;;x
b_xihu;Xihu;Xihu; Xihu;;Xihu;;;;;;;;;x
################################################################ #5
b_tainan;Tainan;Tainan; Tainan;;Tainan;;;;;;;;;x
b_kaoshiung;Kaoshiung;Kaoshiung; Kaoshiung;;Kaoshiung;;;;;;;;;x
b_anping;Anping;Anping; Anping;;Anping;;;;;;;;;x
b_yongkang;Yongkang;Yongkang; Yongkang;;Yongkang;;;;;;;;;x
b_shanhua;Shanhua;Shanhua; Shanhua;;Shanhua;;;;;;;;;x
b_jiali;Jiali;Jiali; Jiali;;Jiali;;;;;;;;;x
b_madou;Madou;Madou; Madou;;Madou;;;;;;;;;x
################################################################ #6
b_taitung;Taitung;Taitung; Taitung;;Taitung;;;;;;;;;x
b_pingtung;Pingtung;Pingtung; Pingtung;;Pingtung;;;;;;;;;x
b_guanshan;Guanshan;Guanshan; Guanshan;;Guanshan;;;;;;;;;x
b_chishang;Chishang;Chishang; Chishang;;Chishang;;;;;;;;;x
b_luye;Luye;Luye; Luye;;Luye;;;;;;;;;x
b_daren;Daren;Daren; Daren;;Daren;;;;;;;;;x
b_jin_feng;Jinfeng;Jinfeng; Jinfeng;;Jinfeng;;;;;;;;;x
################################################################ #7
b_haian;Hai'an;Hai'an; Hai'an;;Hai'an;;;;;;;;;x
b_fenglin;Fenglin;Fenglin; Fenglin;;Fenglin;;;;;;;;;x
b_guanfu;Guanfu;Guanfu; Guanfu;;Guanfu;;;;;;;;;x
b_ruisui;Ruisui;Ruisui; Ruisui;;Ruisui;;;;;;;;;x
b_ji_an;Ji'an;Ji'an; Ji'an;;Ji'an;;;;;;;;;x
b_xiulin;Xiulin;Xiulin; Xiulin;;Xiulin;;;;;;;;;x
b_zhouxi;Zhouxi;Zhouxi; Zhouxi;;Zhouxi;;;;;;;;;x
# HOLDINGS OF TAIWAN END#########################################

#TAIWAN KINGDOM END##############################################

# MINDANAO KINGDOM START#########################################
k_mindanao;Mindanao;;;;;;;;;;;;;x

# DUCHY OF PALAWAN START#########################################
d_palawan;Palawan;;;;;;;;;;;;;x
# SULU COUNTY START##############################################
c_sulu;Sulu;;;;;;;;;;;;;x
# PALAWAN COUNTY BARONIES START##################################
b_sulu;Sulu;;;;;;;;;;;;;x
b_indanan;Indanan;;;;;;;;;;;;;x
b_banguingui;Banguingui;;;;;;;;;;;;;x
b_luuk;Luuk;;;;;;;;;;;;x
b_pandami;Pandami;;;;;;;;;;;;;x
b_pata;Pata;;;;;;;;;;;;;x
b_tapul;Tapul;;;;;;;;;;;;;x
# SULU COUNTY BARONIES END#######################################
# SULU COUNT END#################################################

# PALAWAN COUNTY START###########################################
c_palawan;Palawan;;;;;;;;;;;;;x
# BLANK COUNTY BARONIES START####################################
b_palawan;Palawan;;;;;;;;;;;;;x
b_narra;Narra;;;;;;;;;;;;;x
b_aborlan;Aborlan;;;;;;;;;;;;;x
b_taytay;Taytay;;;;;;;;;;;;;x
b_dumaran;Dumaran;;;;;;;;;;;;;x
b_linapacan;Linapacan;;;;;;;;;;;;;x
b_culion;Culion;;;;;;;;;;;;;x
# PALAWAN COUNTY BARONIES END####################################
# PALAWAN COUNT END##############################################
# DUCHY OF PALAWAN END###########################################

# DUCHY OF ZAMBAOANGA START######################################
d_zamboanga;Zambaoanga;;;;;;;;;;;;;x
# KASAMBUWANGAAN COUNTY START####################################
c_kasambuwangaan;Kasambuwangaan;;;;;;;;;;;;;x
# KASAMBUWANGAAN COUNTY BARONIES START###########################
b_kasambuwangaan;Kasambuwangaan;;;;;;;;;;;;;x
b_bongalao;Bongalao;;;;;;;;;;;;;x
b_cawit_cawit;Cawit Cawit;;;;;;;;;;;;;x
b_jatian;Jatian;;;;;;;;;;;;;x
b_litawan;Litawan;;;;;;;;;;;;;x
b_nala;Nala;;;;;;;;;;;;;x
b_tangarak;Tangarak;;;;;;;;;;;;;x
# KASAMBUWANGAAN COUNTY BARONIES END#############################
# KASAMBUWANGAAN COUNT END#######################################

# BASILAN COUNTY START###########################################
c_basilan;c_basilan;;;;;;;;;;;;;x
# BASILAN COUNTY BARONIES START##################################
b_basilan;Basilan;;;;;;;;;;;;;x
b_lantawan;Lantawan;;;;;;;;;;;;;x
b_maluso;Maluso;;;;;;;;;;;;;x
b_tabuan_lasa;Tabuan Lasa;;;;;;;;;;;;;x
b_tipo_tipo;Tipo Tipo;;;;;;;;;;;;;x
b_lamitan;Lamitan;;;;;;;;;;;;;x
b_ungkaya_pukan;Ungkaya Pukan;;;;;;;;;;;;;x
# BASILAN COUNTY BARONIES END####################################
# BASILAN COUNT END##############################################

# SUNGLUPA COUNTY START##########################################
c_sunglupa;Sunglupa;;;;;;;;;;;;;x
# SUNGLUPA COUNTY BARONIES START#################################
b_sunglupa;c_sunglupa;;;;;;;;;;;;;x
b_karpok;Karpok;;;;;;;;;;;;;x
b_luanan;Luanan;;;;;;;;;;;;;x
b_mahalingeb;Mahalingeb;;;;;;;;;;;;;x
b_pingalay;Pingalay;;;;;;;;;;;;;x
b_talabob;Talabob;;;;;;;;;;;;;x
b_tugaya;Tugaya;;;;;;;;;;;;;x
# SUNGLUPA COUNTY BARONIES END###################################
# SUNGLUPA COUNT END#############################################
# DUCHY OF ZAMBAOANGA END########################################

# DUCHY OF MINDANAO START########################################
d_mindanao;Mindanao;;;;;;;;;;;;;x
# BAYUG COUNTY START#############################################
c_bayug;Bayug;;;;;;;;;;;;;x
# BAYUG COUNTY BARONIES START####################################
b_bayug;Bayug;;;;;;;;;;;;;x
b_dimataling;Dimataling;;;;;;;;;;;;;x
b_guipos;Guipos;;;;;;;;;;;;;x
b_kumalarang;Kumalarang;;;;;;;;;;;;;x
b_labangan;Labangan;;;;;;;;;;;;;x
b_margosatubig;Margosatubig;;;;;;;;;;;;;x
b_tigbao;Tigbao;;;;;;;;;;;;;x
# BAYUG COUNTY BARONIES END######################################
# BAYUG COUNT END################################################

# HIMOLOGAN COUNTY START#########################################
c_himologan;Himologan;;;;;;;;;;;;;x
# HIMOLOGAN COUNTY BARONIES START################################
b_himologan;Himologan;;;;;;;;;;;;;x
b_balingasag;Balingasag;;;;;;;;;;;;;x
b_gingoog;Gingoog;;;;;;;;;;;;;x
b_jasaan;Jasaan;;;;;;;;;;;;;x
b_lagonglong;Lagonglong;;;;;;;;;;;;;x
b_naawan;Naawan;;;;;;;;;;;;;x
b_talisayan;Talisayan;;;;;;;;;;;;;x
# HIMOLOGAN COUNTY BARONIES END##################################
# HIMOLOGAN COUNT END############################################

# KUTA COUNTY START##############################################
c_kuta;Kuta;;;;;;;;;;;;;x
# KUTA COUNTY BARONIES START#####################################
b_kuta;Kuta;;;;;;;;;;;;;x
b_kabuntalan;Kabuntalan;;;;;;;;;;;;;x
b_matanog;Matanog;;;;;;;;;;;;;x
b_parang;Parang;;;;;;;;;;;;;x
b_upi;Upi;;;;;;;;;;;;;x
b_kibleg;Kibleg;;;;;;;;;;;;;x
b_pinantao;Pinantao;;;;;;;;;;;;;x
# KUTA COUNTY BARONIES END#######################################
# KUTA COUNT END#################################################

# BUKIDNON COUNTY START##########################################
c_bukidnon;Bukidnon;;;;;;;;;;;;;x
# BUKIDNON COUNTY BARONIES START#################################
b_bukidnon;Bukidnon;;;;;;;;;;;;;x
b_baugon;b_baugon;;;;;;;;;;;;;x
b_cabanglasan;Cabanglasan;;;;;;;;;;;;;x
b_dangcagan;Dangcagan;;;;;;;;;;;;;x
b_kadingilan;Kadingilan;;;;;;;;;;;;;x
b_lantapan;Lantapan;;;;;;;;;;;;;x
b_talakag;Talakag;;;;;;;;;;;;;x
# BUKIDNON COUNTY BARONIES END###################################
# BUKIDNON COUNT END#############################################
# DUCHY OF MINDANAO END##########################################

# DUCHY OF SUBA START############################################
d_suba;Suba;;;;;;;;;;;;;x
# MALAYBALAY COUNTY START########################################
c_malaybalay;Malaybalay;;;;;;;;;;;;;x
# MALAYBALAY COUNTY BARONIES START###############################
b_malaybalay;Malaybalay;;;;;;;;;;;;;x
b_patat;Patat;;;;;;;;;;;;;x
b_can_ayan;Can Ayan;;;;;;;;;;;;;x
b_dalwangan;Dalwangan;;;;;;;;;;;;;x
b_maligaya;Maligaya;;;;;;;;;;;;;x
b_casisang;Casisang;;;;;;;;;;;;;x
b_simaya;Simaya;;;;;;;;;;;;;x
# MALAYBALAY COUNTY BARONIES END#################################
# MALAYBALAY COUNT END###########################################

# BUTUAN COUNTY START############################################
c_butuan;Butuan;;;;;;;;;;;;;x
# BUTUAN COUNTY BARONIES START###################################
b_butuan;Butuan;;;;;;;;;;;;;x
b_sikatuna;Sikatuna;;;;;;;;;;;;;x
b_lapu_lapu;Lapu Lapu;;;;;;;;;;;;;x
b_limaha;Limaha;;;;;;;;;;;;;x
