COMPL_ADVENTURER;adventurer;;;;;;;;;;;;;x
COMPL_ENTHRALLING;enthralling;;;;;;;;;;;;;x
COMPL_HEAVENLY;heavenly;;;;;;;;;;;;;x
COMPL_HOLY;holy;;;;;;;;;;;;;x
COMPL_MATRIARCH;matriarch;;;;;;;;;;;;;x
COMPL_PATRIARCH;patriarch;;;;;;;;;;;;;x
COMPL_RADIANT;radiant;;;;;;;;;;;;;x
INSULT_BULLY;bully;;;;;;;;;;;;;x
INSULT_LASCIVIOUS;lascivious;;;;;;;;;;;;;x
INSULT_MEAN;mean;;;;;;;;;;;;;x
INSULT_POWERLESS;powerless;;;;;;;;;;;;;x
INSULT_PUPPET;puppet;;;;;;;;;;;;;x
INSULT_PUPPETEER;puppeteer;;;;;;;;;;;;;x
INSULT_VIXEN;vixen;;;;;;;;;;;;;x
