# tianxia_plot_decisions.txt
plot_fan_the_flames_liberation_decision;Fan the Flames of Rebellion;;;;;;;;;;;;;x
plot_fan_the_flames_liberation_decision_desc;I can put events in motion to hopefully make the good people of [Root.Capital.GetName] rise up and help me gain control of the [Root.Capital.Kingdom.GetFullName]. For their sake, of course!;;;;;;;;;;;;;x
plot_fan_the_flames_mandate_decision;Fan the Flames of Rebellion;;;;;;;;;;;;;x
plot_fan_the_flames_mandate_decision_desc;[Root.TopLiege.GetTitledName]'s claim to possess the Mandate of Heaven is obviously false, and hopefully I can convince the good people of [Root.Capital.GetName] to arm themselves and help me bring about the rise of a new imperial dynasty.;;;;;;;;;;;;;x
plot_fan_the_flames_nomad_decision;Rouse the Restless Clans;;;;;;;;;;;;;x
plot_fan_the_flames_nomad_decision_desc;The [Root.TopLiege.Culture.GetName] Yoke weighs heavily on the necks of honest [Root.Culture.GetName] warriors. Hopefully, I can convince the clans of [Root.Capital.GetName] that only I can lead them to freedom and a glorious future.;;;;;;;;;;;;;x
fan_the_flames_great_success;The plot greatly succeeds and you are not discovered;;;;;;;;;;;;;x
fan_the_flames_success;The plot succeeds and you are not discovered;;;;;;;;;;;;;x
fan_the_flames_failure;The plot fails, but you are not discovered;;;;;;;;;;;;;x
fan_the_flames_great_success_discovered;The plot greatly succeeds, but you are discovered;;;;;;;;;;;;;x
fan_the_flames_success_discovered;The plot succeeds, but you are discovered;;;;;;;;;;;;;x
fan_the_flames_failure_discovered;The plot fails and you are discovered;;;;;;;;;;;;;x
