bear_group;Bear;ours;Bär;;osuno;;;;;;;;;x
bear_culture;Bear;ours;Bär;;Oso;;;;;;;;;x

cat_group;Cat;chat;Katze;;Gato;;;;;;;;;x
cat_culture;Cat;Chat;Katze;;Gato;;;;;;;;;x
cat_culture_FEATURES;§Y*§! Cats are superior, and they know it!;;;;;;;;;;;;;x

dog_group;Canidae;canidé;Hund;;canidae;;;;;;;;;x
dog_culture;Dog;canine;Hund;;perro;;;;;;;;;x

dragon_group;Drachidae;drachidae;Drache;;drachidae;;;;;;;;;x
dragon_culture;Dragon;draconique;Drache;;dragón;;;;;;;;;x
dragon_culture_FEATURES;§Y*§! Unlocks access to various Chinese governments if §YBuddhist§!.;;;;;;;;;;;;;x

duck_group;Aves;oiseau;Vogel;;aves;;;;;;;;;x
duck_culture;Duck;canarde;Ente;;pato;;;;;;;;;x

elephant_group;Proboscidea;proboscidea;;;Proboscídeos;;;;;;;;;x
elephant_culture;Elephant;éléphantine;Elefant;;Elefante;;;;;;;;;x
elephant_culture_FEATURES;§Y*§! Eligible for the §YMandala§! government if §YHindu§!, §YBuddhist§!, or §YJain§!.;;;;;;;;;;;;;x

hedgehog_group;Erinaceidae;érinacéidée;Erinaceidaeisch;;;;;;;;;;x
hedgehog_culture;Hedgehog;hérissonne;Igelisch;;Erizo;;;;;;;;x

horse_group;Horse;chevalin;Pferd;;Caballo;;;;;;;;;x
horse_culture;Horse;chevaline;Pferd;;Caballo;;;;;;;;;x
horse_culture_FEATURES;§Y*§! Eligible for the §YSteppe Nomadic§! government.;;;;;;;;;;;;;x

panda_group;Ailuridae;ailuridéen;;;Ailúridos;;;;;;;;;x
red_panda;Red Panda;pandaïenne;Roter Panda;;Panda rojo;;;;;;;;;x
