#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_khmer_company;Khmer Company;;;;;;;;;;;;;x
d_khmer_company_adj;Khmer;;;;;;;;;;;;;x
d_khmer_band;Khmer Band;;;;;;;;;;;;;x
d_khmer_band_adj;Khmer;;;;;;;;;;;;;x
d_dayak_company;Dayak Company;;;;;;;;;;;;;x
d_dayak_company_adj;Dayak;;;;;;;;;;;;;x
d_dayak_band;Dayak Band;;;;;;;;;;;;;x
d_dayak_band_adj;Dayak;;;;;;;;;;;;;x
d_malay_company;Malay Company;;;;;;;;;;;;;x
d_malay_company_adj;Malay;;;;;;;;;;;;;x
d_malay_band;Malay Band;;;;;;;;;;;;;x
d_malay_band_adj;Malay;;;;;;;;;;;;;x
d_viet_company;Viet Company;;;;;;;;;;;;;x
d_viet_company_adj;Viet;Vietien;Vietisch;;Vieta;;;;;;;;;x
d_viet_band;Viet Band;;;;;;;;;;;;;x
d_viet_band_adj;Viet;Vietien;Vietisch;;Vieta;;;;;;;;;x
d_burmese_company;Burmese Company;;;;;;;;;;;;;x
d_burmese_company_adj;Burmese;Birman;Birmanisch;;Birmano;;;;;;;;;x
d_burmese_band;Burmese Band;;;;;;;;;;;;;x
d_burmese_band_adj;Burmese;Birman;Birmanisch;;Birmano;;;;;;;;;x
k_sukhothai;Sukhothai;;;;;;;;;;;;;x
