EVTDESC_SOH_9702;The formerly [confucian.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9702;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9702;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9702;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9703;The formerly [confucian.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9703;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9703;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9703;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9704;The formerly [taoist.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9704;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9704;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9704;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9705;The formerly [taoist.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9705;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9705;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9705;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9706;The formerly [buddhist.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9706;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9706;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9706;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9707;The formerly [buddhist.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9707;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9707;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9707;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9708;The formerly [chinese_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9708;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9708;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9708;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9709;The formerly [chinese_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9709;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9709;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9709;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9710;The formerly [korean_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9710;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9710;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9710;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9711;The formerly [korean_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9711;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9711;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9711;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9712;The formerly [viet_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9712;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9712;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9712;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9713;The formerly [viet_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9713;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9713;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9713;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9714;The formerly [bai_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9714;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9714;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9714;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9715;The formerly [bai_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9715;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9715;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9715;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9716;The formerly [yi_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9716;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9716;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9716;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9717;The formerly [yi_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9717;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9717;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9717;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9718;The formerly [zhuang_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9718;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9718;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9718;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9719;The formerly [zhuang_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9719;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9719;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9719;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9720;The formerly [miao_pagan.GetNameCap] population of the county of [Root.GetName] has converted to the [Root.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9720;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9720;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9720;That's not ideal...;;;;;;;;;;;;;x
EVTDESC_SOH_9721;The formerly [miao_pagan.GetNameCap] population of the county of [From.GetName] has converted to the [From.Religion.GetNameCap] faith.;;;;;;;;;;;;;x
EVTOPTA_SOH_9721;I see...;;;;;;;;;;;;;x
EVTOPTB_SOH_9721;Good news, everyone!;;;;;;;;;;;;;x
EVTOPTC_SOH_9721;That's not ideal...;;;;;;;;;;;;;x
