title_grand_chancellor;Grand Chancellor;;;;;;;;;;;;;x
title_grand_chancellor_desc;Entrusted with considerable power and wielding considerable influence, the Grand Chancellor is not to be trifled with.;;;;;;;;;;;;;x
title_councilmember_eunuch;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_2;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_3;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_4;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_5;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_6;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_7;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_8;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_9;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_10;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_11;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_councilmember_eunuch_12;Council Eunuch;Eunuque de la conseil;Rat-Eunuch;;Eunuco de la consejo;;;;;;;;;x
title_fei;Fei;;;;;;;;;;;;;x
title_pin;Pin;;;;;;;;;;;;;x
title_duke_yansheng;Yansheng Gong;;;;;;;;;;;;;x
title_hi;Hi;;;;;;;;;;;;;x
title_bunin;Bunin;;;;;;;;;;;;;x
title_hin;Hin;;;;;;;;;;;;;x
title_court_mu;Court Mu;;;;;;;;;;;;;x
