#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x


EVTDESC8000;For far too long you have blocked my righteous right to [From.GetPlot]. Recognize my rightful claim and step down peacefully or meet me sword in hand. Rest assure that I have enough supporters to obtain this either way...\n\nSigned,\n[From.GetTitledName];Depuis trop longtemps vous m'empêchez de [From.GetPlot]. Approuvez ma requête légitime et retirez-vous sans résister ou je provoquerai en duel. Soyez certain que j'ai suffisamment de sympathisants pour arriver à mes fins...\n\nSigné\n[From.GetTitledName];Schon viel zu lange habt Ihr meinen rechtmäßigen Anspruch an [From.GetPlot] blockiert. Erkennt diesen an und tretet friedlich zurück oder Ihr werdet mein Schwert kennenlernen. Seid versichert, dass ich genug Unterstützer habe, um dies so oder so durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Por mucho tiempo se me ha coartado mi justo derecho a [From.GetPlot] Reconózcase dicho reclamo tan justo y me retiraré en paz o nos veremos en el campo de batalla. Te puedo asegurar que cuento con suficientes recursos para hacer valer dicho derecho..\n\nFirma,\n[From.GetTitledName].;;;;;;;;;x
EVTDESC8005;I am afraid the Faction I represent must insist on succession by Seniority. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] [Root.GetLordLady], \nJe crains que la faction que je représente se doive d'insister quant à la question de la succession par ancienneté. Nous sommes prêts à prendre les armes en cas de refus de votre part et soyez assuré que nous disposons de suffisamment d'hommes pour faire valoir nos légitimes demandes...\n\nSigné,\n[From.GetTitledName];Ich fürchte, die Fraktion, die ich vertrete, muss auf Nachfolge durch das Senioratsprinzip bestehen. Wir sind darauf vorbereitet, die Waffen zu ergreifen, solltet Ihr Euch weigern und seid versichert, dass wir genug Männer haben, um unsere Forderung durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Me temo que la Facción que represento debe insistir en la sucesión por antigüedad. Tomaremos las armas si lo rechazáis,y tened por seguro, que suficientes hombres respaldan nuestra justa demanda...\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8010;I am afraid the Faction I represent must insist on succession by Primogeniture. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] [Root.GetLordLady], \nJe crains que la faction que je représente se doive d'insister quant à la question de la succession par primogéniture. Nous sommes prêts à prendre les armes en cas de refus de votre part et soyez assuré que nous disposons de suffisamment d'hommes pour faire valoir nos légitimes demandes...\n\nSigné,\n[From.GetTitledName];Ich fürchte, die Fraktion, die ich vertrete, muss auf Nachfolge durch Primogenitur bestehen. Wir sind darauf vorbereitet, die Waffen zu ergreifen, solltet Ihr Euch weigern und seid versichert, dass wir genug Männer haben, um unsere Forderung durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Me temo que la Facción que represento debe insistir en la sucesión por Primogenitura. Tomaremos las armas si lo rechazáis,y tened por seguro, que suficientes hombres respaldan nuestra justa demanda...\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8015;I am afraid the Faction I represent must insist on Elective Monarchy. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] [Root.GetLordLady], \nJe crains que la faction que je représente se doive d'insister quant à la question d'une succession élective. Nous sommes prêts à prendre les armes en cas de refus de votre part et soyez assuré que nous disposons de suffisamment d'hommes pour faire valoir nos légitimes demandes...\n\nSigné,\n[From.GetTitledName];Ich fürchte, die Fraktion, die ich vertrete, muss auf eine Wahlmonarchie bestehen. Wir sind darauf vorbereitet, die Waffen zu ergreifen, solltet Ihr Euch weigern und seid versichert, dass wir genug Männer haben, um unsere Forderung durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Me temo que la Facción que represento debe insistir en la Monarquía Electiva. Tomaremos las armas si lo rechazáis,y tened por seguro, que suficientes hombres respaldan nuestra justa demanda...\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8020;I am afraid the Faction I represent must insist on succession by Gavelkind. We are fully prepared to take up arms should you refuse, and rest assured, we have enough men to enforce our just demand...\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA] [Root.GetLordLady], \nJe crains que la faction que je représente se doive d'insister quant à la question d'une succession par partage salique. Nous sommes prêts à prendre les armes en cas de refus de votre part et soyez assuré que nous disposons de suffisamment d'hommes pour faire valoir nos légitimes demandes...\n\nSigné,\n[From.GetTitledName];Ich fürchte, die Fraktion, die ich vertrete, muss auf Nachfolge durch Erbteilung bestehen. Wir sind darauf vorbereitet, die Waffen zu ergreifen, solltet Ihr Euch weigern und seid versichert, dass wir genug Männer haben, um unsere Forderung durchzusetzen...\n\nGezeichnet,\n[From.GetTitledName];;Me temo que la Facción que represento debe insistir en la sucesión por Gavelkind. Tomaremos las armas si lo rechazáis,y tened por seguro, que suficientes hombres respaldan nuestra justa demanda...\n\nFirmado:\n[From.GetTitledName];;;;;;;;;x
EVTDESC8025;For too long, the crown has restricted our historic rights and liberties. The time has come to lower the Crown Authority! Submit to this demand peacefully or face the consequences. Rest assure that I have gathered others who are equally upset...\n\nSigned,\n[From.GetTitledName];Pendant trop longtemps, la Couronne a restreint nos droits et libertés historiques. L'heure est venue d'affaiblir l'Autorité de la Couronne ! Acceptez cette requête sans contester, sinon, vous en subirez les conséquences. Sachez que j'ai veillé à rassembler de nombreux autres soutiens souhaitant également cela...\n\nSigné,\n[From.GetTitledName];Zu lange hat die Krone unsere historischen Rechte und Freiheiten eingeschränkt. Die Zeit ist gekommen, die Kronautorität zu reduzieren! Unterwerft Euch dieser Forderung in Frieden oder tragt die Konsequenzen. Seid versichert, dass ich andere versammelt habe, die genauso aufgebracht sind wie ich...\n\nGezeichnet,\n[From.GetTitledName];;La corona ha reprimido nuestros históricos derechos y libertades durante demasiado tiempo. ¡Es hora de reducir la autoridad de la Corona! Plegaos a esta demanda pacíficamente o enfrentaos a las consecuencias. Tened por seguro que he aglutinado a otros igu;;;;;;;;;x
EVTDESC8026;For too long, the crown has restricted our historic rights and liberties. The time has come to Lower Crown Authority! With your regent, [Root.Regent.GetTitledName], among my supporters you have no other choice than to accept.\n\nSigned,\n[From.GetTitledName];Voilà trop longtemps que la Couronne nous prive de nos droits historiques et de nos libertés. Le moment est venu d'affaiblir l'autorité de la Couronne ! Dans la mesure où [Root.Regent.Get_le_TitledName], en charge de la régence, me soutient, vous n'avez pas d'autre choix que d'accepter.\n\nSigné,\n[From.GetTitledName];Viel zu lange hat die Krone unsere historischen Rechte und Freiheiten eingeschränkt. Die Zeit, die Kronautorität zu reduzieren, ist gekommen! Da selbst Euer Regent, [Root.Regent.GetTitledName], unter meinen Unterstützern ist, habt Ihr keine andere Wahl mehr, als zu akzeptieren.\n\nGezeichnet,\n[From.GetTitledName];;La Corona lleva demasiado tiempo oprimiendo nuestra libertad y derechos históricos. ¡Ha llegado el momento de Reducir autoridad de la Corona! Con tu regente, [Root.Regent.GetTitledName], apoyándome no te queda otra opción que aceptar.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC8027;For too long you have restricted our rights. The time has come to decrease the level of Tribal Organization - you must submit to this demand peacefully or face the consequences! Rest assured that I have the support of others who are equally determined to see things returned to the natural order...\n\nSigned,\n[From.GetTitledName];Trop longtemps vous avez limité nos droits. Il est temps de réduire le niveau d'organisation tribale. Vous devez vous soumettre pacifiquement à cette exigence ou en subir les conséquences ! Soyez assuré que je bénéficie du soutien d'autres chefs tout aussi déterminés à voir les choses retrouver leur ordre naturel...\n\nSigné,\n[From.GetTitledName];Zu lange schon beschränkt Ihr unsere Rechte. Nun ist es an der Zeit, die Stammesorganisation zu senken - fügt Euch unseren Forderungen oder Ihr werdet die Konsequenzen tragen. Seid versichert, dass ich Gleichgesinnte um mich geschart habe, die ebenfalls entschlossen sind, die Rückkehr zur natürlichen Ordnung herbeizuführen ...\n\nGezeichnet,\n[From.GetTitledName];;Has restringido nuestros derechos durante demasiado tiempo. ¡Es el momento de disminuir la Organización Tribal! Accede a esta demanda pacíficamente o asume las consecuencias. No tengas dudas de que he reunido a otros que también están disgustados...\n\nSignado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC8028;Under pressure from a powerful Faction, [From.GetTitledName] has agreed to Lower Crown Authority.;Sous la pression d'une faction puissante, [From.Get_le_TitledName] a accepté de restreindre l'autorité de la Couronne.;Unter dem Druck einer mächtigen Fraktion hat [From.GetTitledName] zugestimmt, die Macht der Krone zu beschränken.;;Bajo la presión de una poderosa Facción, [From.GetTitledName] ha aceptado reducir la autoridad de la Corona.;;;;;;;;;x
EVTDESC8029;Rather than letting civil war tear the realm apart, [From.GetTitledName] has agreed to Lower the Tribal Organization. Your valuable support in this conflict will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];Plutôt que de laisser une guerre civile diviser le pays, [From.Get_le_TitledName] a accepté de réduire l'organisation tribale. Votre précieux soutien lors du conflit ne sera pas oublié.\n\nSalutations distinguées,\n[FromFrom.GetTitledName];Um zu verhindern, dass ein Bürgerkrieg das Reich zerreißt, hat [From.GetTitledName] zugestimmt, die Stammesorganisation zu verringern. Eure wertvolle Unterstützung bei diesem Streit wird nicht vergessen.\n\nHochachtungsvoll\n[FromFrom.GetTitledName];;Más que permitir que una guerra civil destroce el reino, [From.GetTitledName] está de acuerdo en bajar la Organización Tribal. Tu valioso apoyo en este conflicto no se olvidará.\n\nAtentamente,\n[FromFrom.GetTitledName];;;;;;;;;x
