#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###########Shinto Titles###############
JAP_SHO;Sei Tai-Shogun;;;;;;;;;;;;;x
emperor_shinto;Mikado;;;;;;;;;;;;;x
emperor_female_shinto;Mikado;;;;;;;;;;;;;x
king_shinto;Kokuo;;;;;;;;;;;;;x
king_female_shinto;Jo'o;;;;;;;;;;;;;x
duke_shinto;Daimyo;;;;;;;;;;;;;x
duke_female_shinto;Daimyo;;;;;;;;;;;;;x
duchy_of_shinto;Circuit of;;;;;;;;;;;;;x
duchy_shinto;Circuit;;;;;;;;;;;;;x
count_shinto;Kami;;;;;;;;;;;;;x
count_female_shinto;Kami;;;;;;;;;;;;;x
county_of_shinto;Province of;;;;;;;;;;;;;x
baron_shinto;Gunji;;;;;;;;;;;;;x
baron_female_shinto;Gunji;;;;;;;;;;;;;x
barony_of_shinto;Manor of;;;;;;;;;;;;;x
title_regent_shinto;Sessho;;;;;;;;;;;;;x
title_ruler_consort_shinto;Kokuo;;;;;;;;;;;;;x
title_ruler_consort_female_shinto;Jo'o;;;;;;;;;;;;;x
baron_title_ruler_consort_shinto;Gunji;;;;;;;;;;;;;x
baron_title_ruler_consort_female_shinto;Kita no Kata;;;;;;;;;;;;;x
count_title_ruler_consort_shinto;Kami;;;;;;;;;;;;;x
count_title_ruler_consort_female_shinto;Kita no Kata;;;;;;;;;;;;;x
duke_title_ruler_consort_shinto;Daimyo;;;;;;;;;;;;;x
duke_title_ruler_consort_female_shinto;Midaidokoro;;;;;;;;;;;;;x
emperor_title_ruler_consort_shinto;Mikado;;;;;;;;;;;;;x
emperor_title_ruler_consort_female_shinto;Kogo;;;;;;;;;;;;;x
title_queen_mother_shinto;Kokumo;;;;;;;;;;;;;x
emperor_title_queen_mother_female_shinto;Kokumo;;;;;;;;;;;;;x
title_prince_shinto;Oji;;;;;;;;;;;;;x
title_prince_female_shinto;Ojo;;;;;;;;;;;;;x
###########Japanese titles#############
emperor_japanese;Mikado;;;;;;;;;;;;;x
emperor__female_japanese;Mikado;;;;;;;;;;;;;x
